year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2010,8,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",93,20,3.78,0.11,6.81,0,9.3,0,1,990,105,10,217,0,658
2010,8,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6393,1199,131.97,8.4,600.88,0,457.75,43,5,76379,9505,546,35323,0,31005
2010,8,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",482,121,39.27,7.47,51.44,0,22.81,7,1,6427,2052,393,2398,0,1584
2010,8,OH,Comair Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",339,128,38.16,7.77,72.55,0,9.52,10,0,6838,3001,601,2845,0,391
2010,8,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",80,30,4.56,1.32,18.36,0,5.76,1,1,1998,585,231,831,0,351
2010,8,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",32,9,2.47,0,2.26,0,4.27,1,0,579,163,0,73,0,343
2010,8,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",450,86,14.73,1.1,51.74,0,18.44,3,2,4299,513,127,2436,0,1223
2010,8,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",441,119,34.08,1.76,63.24,1.26,18.65,4,2,6431,1568,365,3481,33,984
2010,8,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",149,28,10,2,7.33,0,8.67,5,1,1648,467,150,458,0,573
2010,9,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",408,62,14.69,5.37,22.49,0,19.45,5,0,2717,553,178,1094,0,892
2010,9,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30,3,0,0,3,0,0,0,0,118,0,0,118,0,0
2010,9,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",151,18,6.89,0.19,9.2,0,1.71,1,0,888,451,10,353,0,74
2010,9,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15384,2290,573.79,38.71,995.22,0.9,681.38,129,20,120733,41509,2435,39721,37,37031
2010,9,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9394,1410,302,38.42,348.52,3,718.06,93,8,90506,24845,2873,15789,80,46919
2010,9,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",86,14,3.9,1,5.77,0,3.33,0,0,565,247,29,200,0,89
2010,9,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5845,463,61.49,3.49,248.72,0,149.3,15,10,30202,3379,159,16121,0,10543
2010,9,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",462,71,25.77,4.71,26.88,0,13.64,5,1,3401,1167,358,1281,0,595
2010,9,OH,Comair Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",426,83,32.63,1.86,37.59,0,10.92,7,1,5035,3269,78,1342,0,346
2010,9,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30,3,0.94,0,2.06,0,0,0,0,223,100,0,123,0,0
2010,9,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",33,4,0,0,3,0,1,0,0,203,0,0,141,0,62
2010,9,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",437,64,12.06,0.43,40.7,0,10.81,1,0,3103,678,12,1913,0,500
2010,9,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",324,55,14.23,5.42,23.41,0.08,11.87,3,2,3441,642,414,1511,3,871
2010,9,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",164,14,9.06,0,1.23,0,3.71,1,1,861,494,0,60,0,307
2010,10,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",424,57,27.07,0.67,23.3,0,5.96,3,0,3378,1372,68,1756,0,182
2010,10,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,4,2.12,0,1.1,0,0.78,0,0,242,147,0,60,0,35
2010,10,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",159,18,7.75,1,8.52,0,0.73,1,0,893,317,43,496,0,37
2010,10,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15993,2324,599.98,40.75,927.47,0,755.79,211,26,160016,46579,4295,60822,0,48320
2010,10,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9593,1758,294.48,59.39,461.84,1.77,940.52,189,13,125745,24176,7137,30125,66,64241
2010,10,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",88,23,6.65,0,8.11,0,8.24,0,0,1007,347,0,404,0,256
2010,10,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6028,488,58.08,1.94,218.14,0,209.84,32,12,40480,4497,98,18539,0,17346
2010,10,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",474,62,21.61,4.77,22.63,0,12.99,9,0,3211,1138,305,1012,0,756
2010,10,OH,Comair Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",473,114,42.18,6.48,56.51,0,8.83,11,0,6184,2935,974,1910,0,365
2010,10,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",28,5,1.31,0,1,0,2.69,0,0,280,29,0,119,0,132
2010,10,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36,5,1.14,0,1,0,2.86,1,0,258,67,0,88,0,103
2010,10,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",446,63,15.39,0,30.52,0,17.09,5,0,3911,1243,0,1431,0,1237
2010,10,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",354,46,9.61,0.3,18.75,0.46,16.88,3,0,3595,414,27,1944,16,1194
2010,10,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",166,20,12,0,3.1,0,4.9,1,0,1596,756,0,289,0,551
2010,11,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",416,57,20.04,0.8,22.04,0,14.12,4,0,2633,961,35,992,0,645
2010,11,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30,4,3,0.32,0.68,0,0,0,0,103,84,6,13,0,0
2010,11,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",154,29,13.93,1,12.27,0,1.79,0,1,1429,679,112,547,0,91
2010,11,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15074,2518,569.63,36.27,1189.99,0,722.11,156,23,138834,39368,3340,53444,0,42682
2010,11,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9462,1733,340.26,48.18,503.11,3.49,837.95,110,15,114517,25103,5541,24971,63,58839
2010,11,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",83,8,1.91,0,4.05,0,2.03,0,0,218,39,0,128,0,51
2010,11,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5617,588,84.15,0.32,280.3,0,223.23,19,14,37418,5897,6,14940,0,16575
2010,11,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",460,86,32.21,3.97,29.56,0,20.26,2,0,3584,1254,202,1040,0,1088
2010,11,OH,Comair Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",405,71,20.66,4.36,36.77,0,9.21,8,0,4870,2430,372,1438,0,630
2010,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",93,21,9.86,0,5.4,0,5.73,1,0,1039,549,0,241,0,249
2010,11,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,7,1.73,0,4.47,0,0.79,3,0,267,38,0,211,0,18
2010,11,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",418,74,16.75,0,44.99,1,11.26,1,0,2993,767,0,1700,61,465
2010,11,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",351,61,13.86,0.08,28.32,0.27,18.47,0,1,2899,675,7,1247,4,966
2010,11,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",135,12,2.81,0,3.23,0,5.95,1,1,847,77,0,203,0,567
2010,12,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",445,62,27.29,0.34,19.24,0,15.12,7,1,2634,1393,21,749,0,471
2010,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,3,0,0,2.33,0,0.67,0,0,100,0,0,61,0,39
2010,12,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",139,29,9.21,3.14,11.28,0,5.37,7,0,1601,299,253,518,0,531
2010,12,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15233,3106,825.23,111.22,1105.69,1,1062.86,801,6,183311,54924,10616,52600,80,65091
2010,12,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9756,2268,416.75,101.71,522.36,5.21,1221.97,486,1,156210,32869,12231,24871,167,86072
2010,12,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",87,18,5.42,0,5.49,0,7.09,0,0,947,242,0,339,0,366
2010,12,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5615,790,113.97,8.2,305.29,0,362.53,77,1,39421,5287,513,12998,0,20623
2010,12,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",471,111,32.72,18.41,35.6,0,24.26,36,0,5854,2017,1231,1219,0,1387
2010,12,OH,Comair Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",416,99,28.5,9,48.78,0,12.72,31,0,5304,2317,681,1535,0,771
2010,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",84,18,6.69,0,3.24,0,8.07,1,0,1193,575,0,243,0,375
2010,12,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",69,10,1.96,0.54,3.61,0,3.89,2,0,662,122,45,127,0,368
2010,12,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",428,73,28.34,2.57,25.3,0.86,15.93,7,0,3644,1373,157,1318,21,775
2010,12,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",348,85,35.69,0.77,22.29,0.29,25.97,24,0,4683,2016,55,818,7,1787
2010,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",123,24,5.24,0.55,5.47,0,12.74,7,0,1761,230,12,332,0,1187
2011,1,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",448,63,37.58,0.92,9.65,0,14.84,30,0,2869,1799,24,324,0,722
2011,1,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",120,21,10.58,0.09,7.41,0,2.92,17,0,1055,592,12,245,0,206
2011,1,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15152,2483,573.82,71.18,1192.31,1.79,643.9,1328,5,118811,41471,5788,37133,78,34341
2011,1,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9400,1746,341.8,50.66,427.75,0,925.79,878,5,112093,26063,5108,14345,0,66577
2011,1,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",80,17,5.19,0,6.32,0,5.5,4,0,737,151,0,340,0,246
2011,1,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5359,762,120.64,2.56,329.94,0,308.86,417,5,42105,8968,141,11290,0,21706
2011,1,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",475,121,46.21,6.35,42.75,0,25.68,55,2,5572,2245,369,1519,0,1439
2011,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",89,15,5.04,0,3.39,0,6.57,4,0,780,263,0,136,0,381
2011,1,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",61,6,0.83,1.51,1.74,0,1.92,4,0,325,15,95,86,0,129
2011,1,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",434,83,23.71,1.24,35.3,0.98,21.76,31,0,3871,1195,163,1181,32,1300
2011,1,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",271,56,23.51,3.5,18.92,1.1,8.97,14,1,2551,979,530,593,21,428
2011,1,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",93,18,4.93,2.78,8.42,0,1.87,10,0,1270,545,174,449,0,102
2011,2,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",402,68,27.78,7.08,16.1,0,17.04,23,1,3690,1574,447,837,0,832
2011,2,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",28,3,1,0,1.13,0,0.87,0,1,98,15,0,24,0,59
2011,2,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",106,14,5.18,0,6.68,0,2.15,7,0,561,239,0,241,0,81
2011,2,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",13737,2372,552.33,60.33,1144.4,0.93,614.01,369,29,129472,43780,6228,44538,39,34887
2011,2,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",8512,1542,280.72,41.97,417.68,4.39,797.24,266,22,92662,19752,3140,17345,105,52320
2011,2,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",75,16,6.76,0.61,3.54,0,5.09,0,1,836,260,22,93,0,461
2011,2,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4858,624,63.91,8.13,298.46,0,253.5,132,10,37293,4804,812,13285,0,18392
2011,2,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",425,132,50.07,8.64,40.1,0,33.19,47,1,7806,2871,764,2002,0,2169
2011,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",107,41,10.07,0.29,13.52,0.48,16.64,7,0,2396,427,7,634,21,1307
2011,2,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",47,13,2.41,0.35,4.62,0,5.62,3,0,813,112,67,317,0,317
2011,2,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",400,68,22.18,0.95,26.98,0,17.9,2,0,3040,888,91,1029,0,1032
2011,2,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",228,60,19.21,1.01,24.6,0,15.18,21,2,3362,1240,140,863,0,1119
2011,2,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",109,26,6.61,1.98,8.72,0,8.69,4,1,1488,262,146,376,0,704
2011,3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",453,78,48.31,0,19.01,0,10.67,19,2,4302,3039,0,736,0,527
2011,3,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,4,2.3,0,1.7,0,0,0,0,348,292,0,56,0,0
2011,3,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,14,7.12,0.14,5.2,0,1.54,0,0,777,438,11,218,0,110
2011,3,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",15983,3295,669.31,47.92,1551.44,2.74,1023.58,105,24,165753,53806,3361,53587,241,54758
2011,3,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",9965,2882,506.73,63.09,818.67,6.31,1487.2,218,8,171577,36321,4330,31494,223,99209
2011,3,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",89,11,3.5,0,4.63,0,2.86,0,1,352,117,0,126,0,109
2011,3,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5721,945,91.19,3.41,459.09,0,391.31,43,15,50067,6489,270,18166,0,25142
2011,3,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",476,143,56.06,4.4,46.82,0,35.72,12,0,7430,3008,318,1957,0,2147
2011,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",144,53,13.88,0.12,25.53,0,13.47,3,1,2404,540,37,762,0,1065
2011,3,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",43,9,1.1,0,0.12,0,7.78,0,1,695,83,0,15,0,597
2011,3,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",454,97,30.61,0,43.97,1.02,21.4,0,0,4034,1341,0,1482,23,1188
2011,3,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",253,69,18.29,0.92,29.67,0,20.11,3,0,3768,1173,176,1121,0,1298
2011,3,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",181,37,11.57,0.39,15.1,0,9.95,5,0,1798,641,32,399,0,726
2011,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",443,117,45.1,5.02,39.18,0.2,27.5,19,4,6847,2687,423,1909,11,1817
2011,4,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30,6,1.82,0,4.18,0,0,0,0,179,61,0,118,0,0
2011,4,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",94,20,7.11,0,8.02,0,4.87,3,1,1086,413,0,371,0,302
2011,4,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16104,2956,613.92,64.23,1246.09,1.34,1030.41,160,47,158207,44809,5996,47494,262,59646
2011,4,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",8805,2326,421.98,52.12,522.61,2.24,1327.06,356,16,148207,33551,4457,23029,65,87105
2011,4,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",85,16,1.58,1,8.53,0,4.89,0,1,727,45,38,279,0,365
2011,4,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5513,842,82.5,10.02,354.23,0,395.26,47,21,48594,6089,646,14944,0,26915
2011,4,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",423,155,51.17,6.16,65.05,0,32.62,24,1,8139,3222,298,2688,0,1931
2011,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",181,58,13.88,0.27,26.93,0,16.91,4,0,3788,1358,19,1397,0,1014
2011,4,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36,13,4.84,0,3.85,0,4.3,0,1,638,187,0,270,0,181
2011,4,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",426,79,21.43,1.5,38.28,0.64,17.16,2,3,3393,1123,111,1331,16,812
2011,4,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",203,48,11.74,1.49,18.46,0,16.31,2,3,3081,787,65,917,0,1312
2011,4,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",206,58,11.61,8,20.84,0,17.54,6,0,3259,683,632,708,0,1236
2011,5,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",453,100,39.69,8.62,27.23,0,24.45,31,2,6346,2415,948,1204,0,1779
2011,5,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,6,0.41,0,5.59,0,0,0,1,126,9,0,117,0,0
2011,5,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",85,18,3.34,0.55,8.78,0,5.33,0,0,991,104,16,625,0,246
2011,5,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16895,2575,628.71,56.4,1019.71,0,870.17,86,25,156481,49340,5764,45835,0,55542
2011,5,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",8932,2043,367.9,23.52,422.72,2.37,1226.49,219,7,131472,27271,3557,19899,73,80672
2011,5,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",89,30,8.48,0.93,14.43,0,6.17,0,0,2192,444,99,1113,0,536
2011,5,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6064,700,83.02,5.06,249.66,0,362.26,27,14,54508,6511,207,18341,0,29449
2011,5,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",433,120,38.16,6.5,44.33,0,31.02,26,2,6991,2170,377,2265,0,2179
2011,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",243,62,14.21,2.44,21.41,0.12,23.82,5,2,3675,975,197,1110,3,1390
2011,5,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58,16,3.52,0.42,6.35,0,5.71,4,0,912,196,22,210,0,484
2011,5,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",450,104,39.72,2.99,39.35,0.43,21.51,4,0,5304,1758,260,2087,22,1177
2011,5,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",154,23,12.86,0.65,8.57,0.05,0.87,5,0,1564,699,64,741,7,53
2011,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",190,41,0,0,10.92,0,30.08,4,1,2832,0,0,431,0,2401
2011,6,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",443,114,47.74,5.57,41.64,0.67,18.37,11,4,6123,2798,384,1848,10,1083
2011,6,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30,2,1,0,1,0,0,0,1,77,23,0,54,0,0
2011,6,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",151,31,9.1,1.93,16.64,0,3.33,0,5,1807,442,152,987,0,226
2011,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16670,3559,837.46,95.01,1410.7,0,1215.83,252,107,229097,71130,7670,73551,0,76746
2011,6,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",8977,2844,515.43,84.87,656.16,4.03,1583.51,371,45,213013,45160,8498,34822,581,123952
2011,6,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",86,24,4.46,0,5.52,0,14.02,0,1,1504,271,0,228,0,1005
2011,6,FL,AirTran Airways Corporation,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6280,1151,100.66,7.96,536.61,0,505.76,45,36,77612,6812,272,34169,0,36359
2011,6,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",422,136,38.85,12.44,59.63,0,25.08,23,0,8801,2085,1311,3095,0,2310
2011,6,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",154,50,13.35,1,16.12,0,19.53,5,2,2445,698,61,437,0,1249
2011,6,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",75,23,3.35,1.04,10.2,0,8.41,3,1,1983,241,179,786,0,777
2011,6,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",435,129,45.38,2.6,47.15,0.42,33.45,6,4,7708,3039,176,2251,16,2226
2011,6,XE,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",180,63,16.97,0,23.99,0,22.04,4,4,4364,1017,0,1828,0,1519
2011,6,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",231,66,27.62,5,14.18,0,19.2,8,2,5428,2318,597,933,0,1580
